UN00007620	ASCC	Applicable Index Adjustment	UN00007614	Blanket Coverage	0	unbounded	An index adjustment applicable for this blanket coverage.		Applicable		Index Adjustment		
UN00005221	BCC	Alcohol Test Type Code	UN00005220	Blood Alcohol Test	0	1	"The code specifying the type of blood alcohol test, such as blood, urine. breath."		Alcohol Test Type	Code			
UN00005222	BCC	Alcohol Level Measure	UN00005220	Blood Alcohol Test	0	1	The measure of the level of blood alcohol found during the test.		Alcohol Level	Measure			
UN00008703	BCC	Actual Date Time	UN00008702	Booking	0	unbounded	"An actual date, time, date time or other date time value for this booking."		Actual	Date Time			
UN00008704	BCC	Credit Date Time	UN00008702	Booking	0	unbounded	"A credit date, time, date time or other date time value for this booking."		Credit	Date Time			
UN00008705	BCC	Debit Date Time	UN00008702	Booking	0	unbounded	"A debit date, time, date time or other date time value for this booking."		Debit	Date Time			
UN00007264	BCC	ID	UN00007263	Breakdown Item	0	unbounded	An identifier for this breakdown item.		Identification	Identifier			
UN00007265	BCC	Version ID	UN00007263	Breakdown Item	0	unbounded	An identifier of a version of this breakdown item.		Version	Identifier			
UN00007266	BCC	Classification Code	UN00007263	Breakdown Item	0	unbounded	A code specifying a classification of this breakdown item.		Classification	Code			
UN00007267	BCC	Type Code	UN00007263	Breakdown Item	0	unbounded	A code specifying a type of breakdown item.		Type	Code			
UN00007268	BCC	Comment	UN00007263	Breakdown Item	0	unbounded	"A comment, expressed as text, of this breakdown item."		Comment	Text			
UN00007269	BCC	Index Text	UN00007263	Breakdown Item	0	unbounded	"An index, expressed as text, for this breakdown item."		Index	Text			
UN00007270	BCC	Requested Action Code	UN00007263	Breakdown Item	0	unbounded	A code specifying a requested action for this breakdown item.		Requested Action	Code			
UN00007271	BCC	Contractual Language Code	UN00007263	Breakdown Item	0	unbounded	A code specifying the contractual (legally binding) language of this breakdown item.		Contractual Language	Code			
UN00007272	BCC	Valuation Percent	UN00007263	Breakdown Item	0	unbounded	A percentage applied to calculate a valuation of this breakdown item.		Valuation	Percent			
UN00007273	BCC	Name	UN00007263	Breakdown Item	0	unbounded	"A name, expressed as text, of this breakdown item."		Name	Text			
UN00007274	BCC	Order Fulfilment Lead Time Measure	UN00007263	Breakdown Item	0	unbounded	A measure of the expected time interval between the receipt of an order and its fulfilment of this breakdown item.		Order Fulfilment Lead Time	Measure			
UN00007275	BCC	Referenced Item ID	UN00007263	Breakdown Item	0	unbounded	An identifier of an item referenced for this breakdown item.		Referenced Item	Identifier			
UN00007276	BCC	Referenced Item Quantity	UN00007263	Breakdown Item	0	unbounded	A quantity of an item referenced for this breakdown item.		Referenced Item	Quantity			
UN00007277	ASCC	Actual Complex Description	UN00007263	Breakdown Item	0	unbounded	An actual complex description of this breakdown item.		Actual		Complex Description		
UN00007278	ASCC	Actual Complex Quantity	UN00007263	Breakdown Item	0	unbounded	An actual complex quantity for this breakdown item.		Actual		Complex Quantity		
UN00007279	ASCC	Unit Price	UN00007263	Breakdown Item	0	unbounded	A unit price for this breakdown item.		Unit		Price		
UN00007280	ASCC	Total Price	UN00007263	Breakdown Item	0	unbounded	A total price for this breakdown item.		Total		Price		
UN00007281	ASCC	Included Breakdown Item	UN00007263	Breakdown Item	0	unbounded	A breakdown item included in this breakdown item.		Included		Breakdown Item		
UN00007282	ASCC	Changed Status	UN00007263	Breakdown Item	0	unbounded	A changed status of this breakdown item.		Changed		Status		
UN00007283	ASCC	Referenced Binary File	UN00007263	Breakdown Item	0	unbounded	A binary file that is referenced for this breakdown item.		Referenced		Binary File		
UN00007284	ASCC	Specified Product	UN00007263	Breakdown Item	0	unbounded	A product specified by this breakdown item.		Specified		Product		
UN00007285	ASCC	Designated Classification	UN00007263	Breakdown Item	0	unbounded	A classification designated for this breakdown item.		Designated		Classification		
UN00007286	ASCC	Stipulated Revision Method	UN00007263	Breakdown Item	0	unbounded	A revision method stipulated for this breakdown item.		Stipulated		Revision Method		
UN00005154	BCC	Comment	UN00005153	Breakdown Statement	0	unbounded	"A comment, expressed as text, for this breakdown statement."		Comment	Text		Comments	
UN00005155	BCC	Creation Date Time	UN00005153	Breakdown Statement	0	1	"The date, time, date time, or other date time value of the creation of this breakdown statement."		Creation	Date Time		Created Date	
UN00005156	BCC	Currency Code	UN00005153	Breakdown Statement	0	unbounded	A code specifying a currency for this breakdown statement.		Currency	Code			
UN00005157	BCC	Description	UN00005153	Breakdown Statement	0	unbounded	A textual description of this breakdown statement.		Description	Text		Description	
UN00005158	BCC	ID	UN00005153	Breakdown Statement	0	unbounded	An identifier for this breakdown statement.		Identification	Identifier		Bill of Quantities ID	
UN00005159	BCC	Language Code	UN00005153	Breakdown Statement	0	unbounded	A code specifying a language for this breakdown statement.		Language	Code			
UN00005160	BCC	Name	UN00005153	Breakdown Statement	0	unbounded	"A name, expressed as text, for this breakdown statement."		Name	Text		Bill of Quantities Name	
UN00005161	BCC	Type Code	UN00005153	Breakdown Statement	0	unbounded	A code specifying a type of breakdown statement.		Type	Code			
UN00005162	BCC	Requested Action Code	UN00005153	Breakdown Statement	0	unbounded	A code specifying a requested action for this breakdown statement.		Requested Action	Code			
UN00005163	BCC	Contractual Language Code	UN00005153	Breakdown Statement	0	unbounded	A code specifying the contractual (legally binding) language for this breakdown statement.		Contractual Language	Code			
UN00007287	BCC	Version ID	UN00005153	Breakdown Statement	0	unbounded	An identifier of a version of this breakdown statement.		Version	Identifier			
UN00007288	BCC	Measurement Method Code	UN00005153	Breakdown Statement	0	unbounded	A code specifying a measurement method for this breakdown statement.		Measurement Method	Code			
UN00007289	BCC	Base Date	UN00005153	Breakdown Statement	0	unbounded	A base date for this breakdown statement.		Base	Date			
UN00007290	BCC	Valuation Code	UN00005153	Breakdown Statement	0	unbounded	A percentage applied to calculate a valuation of this breakdown statement.		Valuation	Percent			
UN00007291	BCC	Order Fulfilment Lead Time Measure	UN00005153	Breakdown Statement	0	unbounded	A measure of the expected time interval between the receipt of an order and its fulfilment of this breakdown statement.		Order Fulfilment Lead Time	Measure			
UN00005164	ASCC	Item Work Item	UN00005153	Breakdown Statement	0	unbounded	A work item in this breakdown statement.		Item		Work Item	Bill of Quantities Item	
UN00005165	ASCC	Total Price	UN00005153	Breakdown Statement	0	unbounded	A total price for this breakdown statement.		Total		Price	Bill of Quantities Price	
UN00005166	ASCC	Creation Binary File	UN00005153	Breakdown Statement	0	unbounded	A binary file used to create this breakdown statement.		Creation		Binary File		
UN00005167	ASCC	Reader Binary File	UN00005153	Breakdown Statement	0	unbounded	A binary file used to read this breakdown statement.		Reader		Binary File		
UN00005168	ASCC	Changed Status	UN00005153	Breakdown Statement	0	unbounded	A changed status for this breakdown statement.		Changed		Status		
UN00005169	ASCC	Referenced Binary File	UN00005153	Breakdown Statement	0	unbounded	A binary file that is referenced by this breakdown statement.		Referenced		Binary File		
UN00007292	ASCC	Included Breakdown Item	UN00005153	Breakdown Statement	0	unbounded	A breakdown item included in this breakdown statement.		Included		Breakdown Item		
UN00007293	ASCC	Stipulated Revision Method	UN00005153	Breakdown Statement	0	unbounded	A revision method stipulated for this breakdown statement.		Stipulated		Revision Method		
UN00003725	BCC	Type Code	UN00003724	Building Accessory	0	1	The code specifying the type of building accessory.		Type	Code			
UN00003726	BCC	Type Quantity	UN00003724	Building Accessory	0	1	The number of a type of building accessory.		Type	Quantity			
UN00003727	BCC	Playing Service Type Code	UN00003724	Building Accessory	0	1	The code specifying the type of playing surface if this building accessory is a sports court or playing facility.		Playing Surface Type	Code			
UN00003728	BCC	Surface Area Measure	UN00003724	Building Accessory	0	1	The measure of the surface area of this building accessory.		Surface Area	Measure			
UN00003729	BCC	Handrail Length	UN00003724	Building Accessory	0	1	The measure of the length of the handrail of this building accessory.		Handrail Length	Measure			
UN00007295	BCC	ID	UN00007294	Building Block	0	unbounded	An identifier for this building block.		Identification	Identifier			
UN00007296	BCC	Version ID	UN00007294	Building Block	0	unbounded	An identifier of a version of this building block.		Version	Identifier			
UN00007297	BCC	Type Code	UN00007294	Building Block	0	unbounded	A code specifying a type of building block.		Type	Code			
UN00007298	BCC	Ranking Number	UN00007294	Building Block	0	unbounded	A numeric order of the ranking of this building block with respect to other building blocks.		Ranking	Numeric			
UN00007299	ASCC	Actual Complex Quantity	UN00007294	Building Block	0	unbounded	An actual complex quantity for this building block.		Actual		Complex Quantity		
UN00003731	BCC	Exterior Painted Date Time	UN00003730	Building Improvement	0	1	"The date, time, date time, or other date time value when the building exterior was improved by being painted."		Exterior Painted	Date Time			
UN00003732	BCC	Exterior Paint Type Code	UN00003730	Building Improvement	0	1	The code specifying the type of paint used when the building exterior was improved by being painted.		Exterior Paint Type	Code			
UN00003733	BCC	Heating Extent Code	UN00003730	Building Improvement	0	1	The code specifying that the heating in the building has been improved and the extent of the improvement.		Heating Extent	Code			
UN00003734	BCC	Heating System Date Time	UN00003730	Building Improvement	0	1	"The date, time, date time, or other date time value when the heating system in the building was improved."		Heating System	Date Time			
UN00003735	BCC	Plumbing Extent Code	UN00003730	Building Improvement	0	1	The code specifying that the plumbing in the building has been improved and the extent of the improvement.		Plumbing Extent	Code			
UN00003736	BCC	Plumbing Date Time	UN00003730	Building Improvement	0	1	"The date, time, date time, or other date time value when the plumbing in the building was improved."		Plumbing	Date Time			
UN00003737	BCC	Roofing Extent Code	UN00003730	Building Improvement	0	1	The code specifying that the roofing of the building has been improved and the extent of the improvement.		Roofing Extent	Code			
UN00003738	BCC	Roofing Date Time	UN00003730	Building Improvement	0	1	"The date, time, date time, or other date time value when the roofing of the building was improved."		Roofing	Date Time			
UN00003739	BCC	Wiring Extent Code	UN00003730	Building Improvement	0	1	The code specifying that the wiring in the building has been improved and the extent of the improvement.		Wiring Extent	Code			
UN00003740	BCC	Wiring Date Time	UN00003730	Building Improvement	0	1	"The date, time, date time, or other date time value when the wiring in the building was improved."		Wiring	Date Time			
UN00003741	BCC	Earthquake Retrofit Type Code	UN00003730	Building Improvement	0	1	"The code specifying what type of improvement have been made to an existing building to protect against earthquake damage, such as cripple walls bracing, foundation anchoring."		Earthquake Retrofit Type	Code			
UN00007635	BCC	Exterior Construction Percent	UN00003730	Building Improvement	0	1	The percentage of the construction for this building improvement taking place on the exterior of the building.		Exterior Construction	Percent			
UN00007636	BCC	Interior Construction Percent	UN00003730	Building Improvement	0	1	The percentage of the construction for this building improvement taking place in the interior of the building.		Interior Construction	Percent			
UN00007637	BCC	Exterior Insulation Date Time	UN00003730	Building Improvement	0	1	"The date, time, date time or other date time value when the exterior insulation was applied to this building."		Exterior Insulation	Date Time			
UN00007638	BCC	Exterior Insulation Type Code	UN00003730	Building Improvement	0	1	The code specifying the type of exterior insulation that was applied to this building.		Exterior Insulation Type	Code			
UN00007639	BCC	Occupied During Construction Indicator	UN00003730	Building Improvement	0	1	The indication of whether or not the building will be occupied during this building improvement.		Occupied During Construction	Indicator			
UN00003743	BCC	Construction Style Period Code	UN00003742	Building Inspection	0	1	"The code specifying the construction style period of the building such as pre 1940, as determined by the building inspection."		Construction Style Period	Code			
UN00003744	BCC	Building Valuation Date Time	UN00003742	Building Inspection	0	1	"The date, time, date time, or other date time value when the building valuation was determined by the building inspection."		Building Valuation	Date Time			
UN00003745	BCC	Estimated Replacement Cost Amount	UN00003742	Building Inspection	0	1	"The monetary value of the estimated replacement cost for this building, without depreciation, as determined by the building inspection."		Estimated Replacement Cost	Amount			
UN00003746	BCC	Replacement Cost Evaluation Method Code	UN00003742	Building Inspection	0	1	The code specifying the replacement cost evaluation method used for the building inspection.		Replacement Cost Evaluation Method	Code			
UN00003747	BCC	Replacement Cost Valuation Provider Code	UN00003742	Building Inspection	0	1	The code specifying the provider of the replacement cost valuation for the building required for the building inspection.		Replacement Cost Valuation Provider	Code			
UN00003748	BCC	Physical Shape Code	UN00003742	Building Inspection	0	1	"The code specifying the physical shape of the building as determined by the building inspection, such as a square or rectangle."		Physical Shape	Code			
UN00003749	BCC	Ground Floor Area Measure	UN00003742	Building Inspection	0	1	The measure of the ground floor area of the building as determined by the building inspection.		Ground Floor Area	Measure			
UN00003750	BCC	Corner Quantity	UN00003742	Building Inspection	0	1	The number of corners in the structure as determined by the building inspection.		Corner	Quantity			
UN00003751	BCC	Separate Family Unit Quantity	UN00003742	Building Inspection	0	1	The number of separate family units in the building as determined by the building inspection.		Separate Family Unit	Quantity			
UN00003752	BCC	Actual Date Time	UN00003742	Building Inspection	0	1	"The date, time, date time, or other date time value of the actual inspection of the building."		Actual	Date Time			
UN00003753	BCC	Inspection Report Source Code	UN00003742	Building Inspection	0	1	"The code specifying the source of the building inspection report, such as taxation measure, independent survey, survey of insurer."		Inspection Report Source	Code			
UN00003754	BCC	Market Value Amount	UN00003742	Building Inspection	0	1	The monetary market value of the building as determined by the building inspection.		Market Value	Amount			
UN00003755	BCC	Market Value Determination Date Time	UN00003742	Building Inspection	0	1	"The date, time, date time, or other date time value when the market value was determined by the building inspection."		Market Value Determination	Date Time			
UN00003756	BCC	Photograph Obtained Indicator	UN00003742	Building Inspection	0	1	The indication of whether or not a photograph was obtained of the structure during the building inspection.		Photograph Obtained	Indicator			
UN00003757	ASCC	Specified Item Valuation	UN00003742	Building Inspection	0	unbounded	A specified item for valuation following the building inspection.		Specified		Item Valuation		
UN00003759	BCC	Occupied By Insured Floor Area Measure	UN00003758	Building Insurance Factor	0	1	"The measure of the floor area of the building or part of the building that is owned or occupied by the insured party, used as a factor of building insurance."		Occupied By Insured Floor Area	Measure			
UN00003760	BCC	Single Room Maximum Floor Area Measure	UN00003758	Building Insurance Factor	0	1	"The measure of the maximum floor area for a room of a building to be considered a single room, used as a factor of building insurance."		Single Room Maximum Floor Area	Measure			
UN00003761	BCC	Maintenance Agreement Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not there is a maintenance agreement in force, used as a factor of building insurance."		Maintenance Agreement	Indicator			
UN00003762	BCC	Disabled Occupant Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not any occupant of the building is disabled, used as a factor of building insurance."		Disabled Occupant	Indicator			
UN00003763	BCC	Occupant With Medical Advice Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not any occupant of the building has medical/surgical alert advice, used as a factor of building insurance."		Occupant With Medical Advice	Indicator			
UN00003764	BCC	Neighbourhood Watch Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building is covered by a neighbourhood watch scheme, used as a factor of building insurance."		Neighbourhood Watch	Indicator			
UN00003765	BCC	Ground Movement Damage Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not there is any ground movement (subsidence, landslip or heave) damage to the building or nearby property, used as a factor of building insurance."		Ground Movement Damage	Indicator			
UN00003766	BCC	Ground Movement Repair Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building has any repairs for ground movement (subsidence, landslip or ground heave), used as a factor of building insurance."		Ground Movement Repair	Indicator			
UN00003767	BCC	Rental Duration Measure	UN00003758	Building Insurance Factor	0	1	"The measure of the duration of a rental of this building, used as a factor of building insurance."		Rental Duration	Measure			
UN00003768	BCC	Number Of Private Residence Rooms Used For Business	UN00003758	Building Insurance Factor	0	1	"The number of rooms in a private residence used for business, used as a factor of building insurance."		Private Residence Room Used For Business	Quantity			
UN00003769	BCC	Building Business Use Text	UN00003758	Building Insurance Factor	0	1	"The business use of a building, expressed as text, used as a factor of building insurance."		Building Business Use	Text			
UN00003770	BCC	Solely Clerical Use Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the business use of the property is solely clerical, used as a factor of building insurance."		Solely Clerical Use	Indicator			
UN00003771	BCC	Goods Stored Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not goods are stored at the property, used as a factor of building insurance."		Goods Stored	Indicator			
UN00003772	BCC	Business Visitor Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not business clients visit the property, used as a factor of building insurance."		Business Visitor	Indicator			
UN00003773	BCC	Maximum Number Of Paying Guests	UN00003758	Building Insurance Factor	0	1	"The maximum number of paying guests allowed in the building, used as a factor of building insurance."		Paying Guests Maximum	Quantity			
UN00003774	BCC	Number Of Beds	UN00003758	Building Insurance Factor	0	1	"The number of beds in the building, used as a factor of building insurance."		Bed	Quantity			
UN00003775	BCC	Resident Warden Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the property has a resident warden or superintendent, used as a factor of building insurance."		Resident Warden	Indicator			
UN00003776	BCC	Actual Number Of Vehicles Garaged	UN00003758	Building Insurance Factor	0	1	"The actual number of vehicles garaged, used as a factor of building insurance."		Actual Vehicle Garaged	Quantity			
UN00003777	BCC	Unoccupied More Than Specified Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building is unoccupied more than specified on the application form, used as a factor of building insurance."		Unoccupied More Than Specified	Indicator			
UN00003778	BCC	Shared Facility Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building has shared facilities, such as bathroom or kitchen, used as a factor of building insurance."		Shared Facility	Indicator			
UN00003779	BCC	Separate Lockable Entrance Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building has a separate lockable entrance, used as a factor of building insurance."		Separate Lockable Entrance	Indicator			
UN00003780	BCC	Non Family Keyholder Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building has any non family keyholders, used as a factor of building insurance."		Non Family Keyholder	Indicator			
UN00003781	BCC	Furnished As Specified Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building is furnished as specified, used as a factor of building insurance."		Furnished As Specified	Indicator			
UN00003782	BCC	High Hazard Occupancy Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not any occupant is involved in a high hazard occupation, used as a factor of building insurance."		High Hazard Occupancy	Indicator			
UN00003783	BCC	Not Occupied By Insured Area Measure	UN00003758	Building Insurance Factor	0	1	"The measure of the area of the premises not occupied by the insured, used as a factor of building insurance."		Not Occupied By Insured Area	Measure			
UN00003784	BCC	Building Use Text	UN00003758	Building Insurance Factor	0	1	"The textual description of the usage of the building, such as storage of farming implements and machinery, used as a factor of building insurance."		Building Use	Text			
UN00003785	BCC	Minimum Distance From Blast Measure	UN00003758	Building Insurance Factor	0	1	"The measure of the minimum distance the object is from the blast site, used as a factor of building insurance."		Minimum Distance From Blast	Measure			
UN00003786	BCC	Existing Defects Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building has any existing defects, such as glass or signs having any scratches or cracks, used as a factor of building insurance."		Existing Defects	Indicator			
UN00003787	BCC	Manufacturing Floor Area Measure	UN00003758	Building Insurance Factor	0	1	"The measure of the floor area of the building which is used for manufacturing purposes, used as a factor of building insurance."		Manufacturing Floor Area	Measure			
UN00003788	BCC	Mercantile Floor Area Measure	UN00003758	Building Insurance Factor	0	1	"The measure of the floor area of the building which is used for mercantile purposes, used as a factor of building insurance."		Mercantile Floor Area	Measure			
UN00003789	BCC	Insurer Assigned Construction Class Code	UN00003758	Building Insurance Factor	0	1	"The code specifying the construction class assigned to this building by the insurer which indicates the general quality of construction for the structure, used as a factor of building insurance."		Insurer Assigned Construction Class	Code			
UN00003790	BCC	Condominium Wall Coverage Code	UN00003758	Building Insurance Factor	0	1	"The code specifying how coverage for a condominium applies to walls, used as a factor of building insurance."		Condominium Wall Coverage	Code			
UN00003791	BCC	Principal Unit At Risk Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not this building is the principal unit at risk, used as a factor of building insurance."		Principal Unit At Risk	Indicator			
UN00003792	BCC	Oil Storage Tank Location Code	UN00003758	Building Insurance Factor	0	1	"The code specifying the location of an oil storage tank, used as a factor of building insurance."		Oil Storage Tank Location	Code			
UN00003793	BCC	Housekeeping Condition Code	UN00003758	Building Insurance Factor	0	1	"The code specifying the housekeeping condition of the building i.e. an evaluation of the interior upkeep of the building, used as a factor of building insurance."		Housekeeping Condition	Code			
UN00003794	BCC	Number Of Other Structures	UN00003758	Building Insurance Factor	0	1	"The number of other structures being insured, used as a factor of building insurance."		Other Structures	Quantity			
UN00003795	BCC	Other Structure Total Value Amount	UN00003758	Building Insurance Factor	0	1	"The total monetary value of the other structures being insured, used as a factor of building insurance."		Other Structure Total Value	Amount			
UN00003796	BCC	Insured Additional Residence Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not an additional residence(s) is owned, occupied or rented by the insured, used as a factor of building insurance."		Insured Additional Residence	Indicator			
UN00003797	BCC	Number Of Full Time Employees At Residence	UN00003758	Building Insurance Factor	0	1	"The number of full-time employees that are employed at the residence, used as a factor of building insurance."		Full Time Employees At Residence	Quantity			
UN00003798	BCC	Number Of Part Time Employees At Residence	UN00003758	Building Insurance Factor	0	1	"The number of part-time employees that are employed at the residence, used as a factor of building insurance."		Part Time Employees At Residence	Quantity			
UN00003799	BCC	Dog Type Code	UN00003758	Building Insurance Factor	0	1	"The code specifying the type/breed of dog that resides in the household, used as a factor of building insurance."		Dog Type	Code			
UN00003800	BCC	Public Office Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not an office open to the public is contained on the property, used as a factor of building insurance."		Public Office	Indicator			
UN00003801	BCC	Hood And Duct Contract Expiration Date Time	UN00003758	Building Insurance Factor	0	1	"The date, time, date time, or other date time value when the hood and duct maintenance contract expires, used as a factor of building insurance."		Hood And Duct Contract Expiration	Date Time			
UN00003802	BCC	State Statistical Area Code	UN00003758	Building Insurance Factor	0	1	"The code specifying the state statistical area for this building, used as a factor of building insurance."		State Statistical Area	Code			It is usually a state assigned code used for statistical purposes. Probably the most common Area Code is a code assigned to a particular area in a coastal state for the purpose of reporting status to the WUA (Wind Underwriting Association)
UN00003803	BCC	Rating Territory Code	UN00003758	Building Insurance Factor	0	1	"The code specifying the rating territory for this building, used as a factor of building insurance."		Rating Territory	Code			
UN00003804	BCC	Number Of Diving Boards	UN00003758	Building Insurance Factor	0	1	"The number of diving boards on the premises, used as a factor of building insurance."		Diving Board	Quantity			
UN00003805	BCC	Standard Security Measures Met Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not standard security measures have been met for this building, used as a factor of building insurance."		Standard Security Measures Met	Indicator			
UN00003806	BCC	Business Use Percent	UN00003758	Building Insurance Factor	0	1	"The percentage of business use for this building, used as a factor of building insurance."		Business Use	Percent			
UN00003807	BCC	Applicant And Family Sole Use Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not the building is used solely by the applicant and family, used as a factor of building insurance."		Applicant And Family Sole Use	Indicator			
UN00003808	BCC	Oldest Person Birth Date Time	UN00003758	Building Insurance Factor	0	1	"The date of birth of the oldest person in the building, used as a factor of building insurance."		Oldest Person Birth	Date Time			
UN00003809	BCC	Wiring Last Inspected Date Time	UN00003758	Building Insurance Factor	0	1	"The date, time, date time, or other date time value when the wiring was last inspected, used as a factor of building insurance."		Wiring Last Inspected	Date Time			
UN00007640	BCC	Any Area Leased Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not any area in the building is leased, used as a factor of building insurance."		Any Area Leased	Indicator			
UN00007641	BCC	Content Earthquake Susceptibility Grade Code	UN00003758	Building Insurance Factor	0	1	"The code specifying the earthquake susceptibility grade for content, used as a factor of building insurance."		Content Earthquake Susceptibility Grade	Code			
UN00007642	BCC	Number Of Guest Rooms	UN00003758	Building Insurance Factor	0	1	"The number of guest rooms in this building, used as a factor of building insurance."		Guest Room	Quantity			
UN00007643	BCC	Original Use Text	UN00003758	Building Insurance Factor	0	1	"The textual description of the original usage of the building, used as a factor of building insurance."		Original Use	Text			
UN00007644	BCC	Seating Capacity Quantity	UN00003758	Building Insurance Factor	0	1	"The seating capacity of the building, used as a factor of building insurance."		Seating Capacity	Quantity			
UN00007645	BCC	Solvent Location Description	UN00003758	Building Insurance Factor	0	1	"The textual description of the location in which cleaning solvents are stored, used as a factor of building insurance."		Solvent Location Description	Text			
UN00007646	BCC	Solvent Location Locked Indicator	UN00003758	Building Insurance Factor	0	1	"The indication of whether or not cleaning solvents are stored in a locked location, used as a factor of building insurance."		Solvent Location Locked	Indicator			
UN00003810	ASCC	Specified Alarm	UN00003758	Building Insurance Factor	0	unbounded	An alarm device specified as a building insurance factor.		Specified		Alarm		
UN00003811	ASCC	Specified Unoccupied Building	UN00003758	Building Insurance Factor	0	unbounded	A period of unoccupancy for the building specified as a building insurance factor.		Specified		Unoccupied Building		
UN00003812	ASCC	Specified Building Inspection	UN00003758	Building Insurance Factor	0	1	The building inspection specified as a building insurance factor.		Specified		Building Inspection		
UN00003813	ASCC	Specified Crime Underwriting	UN00003758	Building Insurance Factor	0	1	The crime related underwriting information specified as a building insurance factor.		Specified		Crime Underwriting		
UN00003814	ASCC	Specified Environmental Factor	UN00003758	Building Insurance Factor	0	unbounded	An environmental factor specified as a building insurance factor.		Specified		Environmental Factor		
UN00003815	ASCC	Specified External Building Protection	UN00003758	Building Insurance Factor	0	1	The external building protection specified as a building insurance factor.		Specified		External Building Protection		
UN00003816	ASCC	Specified Building Money Securities Underwriting	UN00003758	Building Insurance Factor	0	1	Building money and securities underwriting specified as a building insurance factor.		Specified		Building Money Securities Underwriting		
UN00003817	ASCC	Specified Insurance Object	UN00003758	Building Insurance Factor	0	1	The insurance object specified as a building insurance factor.		Specified		Insurance Object		
UN00003818	ASCC	Specified Occupancy	UN00003758	Building Insurance Factor	0	unbounded	An occupancy of the building specified as a building insurance factor.		Specified		Occupancy		
UN00003819	ASCC	Specified Occupied Floor	UN00003758	Building Insurance Factor	0	unbounded	A floor or number of floors occupied in a building specified as a building insurance factor.		Specified		Occupied Floor		
UN00003820	ASCC	Specified Onsite Building Protection	UN00003758	Building Insurance Factor	0	1	"The onsite building protection that the building has against threats, such as fire, specified as a building insurance factor."		Specified		Onsite Building Protection		
UN00003821	ASCC	Building Ownership	UN00003758	Building Insurance Factor	0	1	The ownership of the building as a building insurance factor.		Building		Ownership		
UN00003822	ASCC	Specified Safe	UN00003758	Building Insurance Factor	0	unbounded	A safe in the building specified as a building insurance factor.		Specified		Safe		
UN00003823	ASCC	Specified Security	UN00003758	Building Insurance Factor	0	unbounded	Security specified as a building insurance factor.		Specified		Security		
UN00003824	ASCC	Specified Specialty Room	UN00003758	Building Insurance Factor	0	unbounded	A specialty room specified as a building insurance factor.		Specified		Specialty Room		
UN00003825	ASCC	Specified Surrounding Area	UN00003758	Building Insurance Factor	0	1	The area surrounding the building specified as a building insurance factor.		Specified		Surrounding Area		
UN00003826	ASCC	Business Permitted Usage	UN00003758	Building Insurance Factor	0	unbounded	A permitted business use for the building which is a factor affecting the insurance of the building.		Business		Permitted Usage		
UN00007647	ASCC	Prior Occupancy	UN00003758	Building Insurance Factor	0	unbounded	An occupancy prior to the current occupancy of the building specified as a building insurance factor.		Prior		Occupancy		
UN00004224	BCC	Cash During Day Amount	UN00004223	Building Money Securities Underwriting	0	1	"The monetary value of cash held during the day, to be covered by the money and securities underwriting for this building."		Cash During Day	Amount			
UN00004225	BCC	Securities Other Than Payroll Cheques Amount	UN00004223	Building Money Securities Underwriting	0	1	"The monetary value of securities, other than payroll cheques, to be covered by the money and securities underwriting for this building."		Securities Other Than Payroll Cheques	Amount			
UN00004226	BCC	Cheques Amount	UN00004223	Building Money Securities Underwriting	0	1	"The monetary value of cheques, excluding retail cheques, to be covered by the money and securities underwriting for this building."		Cheques	Amount			
UN00004227	BCC	Payroll Cheques Amount	UN00004223	Building Money Securities Underwriting	0	1	The monetary value of payroll cheques to be covered by the money and securities underwriting for this building.		Payroll Cheques	Amount			
UN00004228	BCC	Cash Overnight Amount	UN00004223	Building Money Securities Underwriting	0	1	"The monetary value of cash held overnight, to be covered by the money and securities underwriting for this building."		Cash Overnight	Amount			
